customer_id,gender,age,tenure,monthly_charges,contract_type,payment_method,churn
16640,Female,18,60,50.35,Month-to-Month,Debit Card,Yes
54547,Female,39,55,75.91,Month-to-Month,Debit Card,No
64620,Male,20,63,86.95,Two Year,Debit Card,No
25317,Female,55,56,22.67,Month-to-Month,Credit Card,No
17564,Male,31,55,66.59,Two Year,UPI,Yes
37345,Female,53,25,25.77,Month-to-Month,UPI,Yes
89273,Male,35,26,38.64,Month-to-Month,Debit Card,Yes
84859,Male,64,49,76.05,Month-to-Month,UPI,No
90765,Female,58,63,106.62,One Year,Debit Card,No
84038,Male,35,45,108.28,Month-to-Month,Credit Card,Yes
62393,Female,20,39,26.99,Two Year,UPI,No
76081,Male,27,65,61.91,One Year,Credit Card,No
39430,Female,66,69,78.3,One Year,Credit Card,Yes
85532,Female,56,56,34.71,Month-to-Month,UPI,No
37788,Male,64,9,96.54,Two Year,Net Banking,Yes
58543,Female,18,70,94.42,One Year,Debit Card,No
23919,Male,44,28,110.33,Month-to-Month,UPI,No
79346,Female,44,45,20.85,One Year,Credit Card,No
49974,Female,28,26,41.67,Month-to-Month,Debit Card,No
26371,Female,66,28,102.72,Month-to-Month,Credit Card,Yes
55084,Female,22,40,87.06,Month-to-Month,Debit Card,Yes
39629,Male,24,15,109.44,Month-to-Month,UPI,No
61184,Female,36,6,25.72,Month-to-Month,Credit Card,Yes
71916,Female,46,27,79.7,Month-to-Month,Debit Card,Yes
83972,Male,32,38,76.9,One Year,Debit Card,No
72187,Male,52,68,23.57,Two Year,UPI,No
22984,Male,64,64,71.35,Two Year,Debit Card,Yes
43039,Male,54,30,80.95,Month-to-Month,Debit Card,Yes
95431,Male,29,3,39.13,One Year,Credit Card,No
93691,Male,47,62,47.33,Month-to-Month,UPI,No
68606,Female,37,12,84.03,One Year,UPI,No
20616,Male,54,30,66.83,Month-to-Month,Credit Card,No
60072,Female,20,38,105.8,Month-to-Month,Net Banking,Yes
34574,Male,26,60,54.24,One Year,Credit Card,Yes
13430,Female,58,38,46.67,Month-to-Month,Credit Card,Yes
22676,Female,56,15,118.49,Month-to-Month,Net Banking,Yes
20816,Female,43,18,111.11,One Year,Debit Card,No
42733,Male,19,52,22.9,Month-to-Month,UPI,No
95680,Male,40,29,97.07,Month-to-Month,UPI,No
12050,Male,40,60,31.03,Month-to-Month,Net Banking,No
43933,Male,38,21,22.75,Month-to-Month,UPI,Yes
34951,Female,33,17,47.37,Month-to-Month,Net Banking,Yes
42413,Male,26,18,46.93,One Year,Debit Card,No
44801,Female,30,57,101.93,Month-to-Month,Net Banking,No
65619,Female,45,37,91.07,One Year,UPI,No
42913,Male,44,60,118.16,Month-to-Month,UPI,No
50600,Male,68,38,91.15,Month-to-Month,Net Banking,No
67775,Male,69,12,61.83,One Year,UPI,Yes
45400,Female,34,1,89.89,One Year,Net Banking,Yes
14494,Male,55,58,119.95,One Year,UPI,Yes
90688,Female,53,3,91.01,Two Year,Credit Card,Yes
99431,Male,18,63,96.17,Month-to-Month,Debit Card,Yes
84691,Female,35,21,113.84,Month-to-Month,UPI,No
53001,Male,68,23,31.37,Two Year,UPI,No
77364,Male,26,9,90.48,Month-to-Month,UPI,Yes
55028,Female,30,55,105.08,Month-to-Month,Net Banking,Yes
47573,Male,57,19,115.44,Month-to-Month,UPI,No
10806,Male,62,62,41.1,One Year,Net Banking,No
66638,Male,32,39,70.39,Month-to-Month,UPI,Yes
39757,Male,60,27,88.06,Month-to-Month,Credit Card,Yes
44636,Male,61,46,44.75,Month-to-Month,Credit Card,No
90097,Male,63,34,80.05,One Year,Debit Card,Yes
58280,Male,21,33,45.76,Month-to-Month,Net Banking,No
34262,Female,50,50,53.35,Month-to-Month,Debit Card,No
90435,Female,41,20,64.15,One Year,UPI,Yes
72211,Male,53,40,72.92,Two Year,UPI,No
64842,Male,68,58,64.94,One Year,Credit Card,No
66979,Male,58,31,69.32,One Year,Debit Card,Yes
91470,Female,27,38,49.86,Month-to-Month,UPI,Yes
48197,Female,53,45,35.9,Month-to-Month,UPI,No
51844,Male,37,41,24.73,Month-to-Month,Net Banking,Yes
74754,Female,58,9,39.6,One Year,UPI,Yes
44157,Male,62,9,78.19,Month-to-Month,Debit Card,Yes
87129,Male,61,63,98.61,One Year,Credit Card,Yes
50042,Male,28,22,36.92,Two Year,Credit Card,No
71665,Male,29,16,30.86,Month-to-Month,UPI,No
92856,Female,35,32,94.93,Month-to-Month,UPI,No
37376,Female,47,66,50.52,Month-to-Month,UPI,No
65554,Male,61,14,115.15,Month-to-Month,Net Banking,No
24199,Female,65,38,91.43,Month-to-Month,UPI,Yes
91412,Female,54,8,52.68,Two Year,UPI,Yes
60948,Male,37,21,48.95,Month-to-Month,Net Banking,No
83781,Female,42,56,72.37,Month-to-Month,Debit Card,No
82750,Male,29,46,27.91,Month-to-Month,Net Banking,No
76262,Male,38,43,31.77,Two Year,Credit Card,Yes
56600,Male,42,46,37.59,One Year,Net Banking,Yes
86898,Male,28,48,97.47,Two Year,Net Banking,No
72483,Female,26,70,71.39,Two Year,Debit Card,No
28297,Male,67,31,21.06,Month-to-Month,Debit Card,No
40448,Female,42,33,87.35,Month-to-Month,UPI,Yes
36172,Male,52,44,62.37,Month-to-Month,Net Banking,No
52874,Male,69,71,71.09,Month-to-Month,Debit Card,Yes
17657,Female,49,8,41.41,One Year,Credit Card,Yes
94386,Male,66,2,75.18,Month-to-Month,UPI,Yes
35425,Female,31,17,117.92,Month-to-Month,Net Banking,No
36685,Female,18,52,27.34,One Year,Credit Card,No
34578,Male,34,45,48.39,One Year,Debit Card,No
38831,Male,42,37,44.3,One Year,UPI,No
17906,Male,25,42,44.85,Month-to-Month,Credit Card,No
71413,Male,22,44,57.87,One Year,Net Banking,Yes
64028,Male,22,38,101.81,Month-to-Month,Credit Card,No
17287,Male,58,6,111.29,Month-to-Month,UPI,Yes
43660,Female,52,68,40.22,One Year,Net Banking,Yes
85758,Female,36,51,74.29,Two Year,Net Banking,No
70504,Male,40,35,83.69,Month-to-Month,Credit Card,No
69720,Female,26,58,72.18,Month-to-Month,UPI,No
44701,Female,47,57,63.41,Month-to-Month,Net Banking,No
93300,Male,67,6,39.2,Month-to-Month,UPI,Yes
27674,Male,33,13,68.82,Two Year,Debit Card,No
93560,Female,50,59,60.12,Month-to-Month,Credit Card,No
33874,Male,19,30,99.56,One Year,UPI,Yes
53642,Female,31,2,96.36,One Year,Debit Card,Yes
75160,Male,63,58,33.4,Month-to-Month,Debit Card,No
27602,Female,18,36,28.85,Month-to-Month,UPI,Yes
98801,Female,43,45,110.82,Month-to-Month,UPI,No
35931,Female,42,9,73.55,Month-to-Month,Credit Card,Yes
39192,Female,33,65,105.78,Month-to-Month,Credit Card,Yes
56542,Male,32,50,25.82,Month-to-Month,Net Banking,No
52520,Male,43,32,72.65,One Year,Credit Card,No
74772,Female,64,43,73.94,Month-to-Month,UPI,Yes
68762,Female,61,54,106.07,One Year,Net Banking,No
60106,Male,33,47,29.76,Month-to-Month,Debit Card,Yes
91121,Male,31,14,44.04,One Year,Debit Card,Yes
35559,Female,46,48,60.65,Two Year,UPI,Yes
43742,Female,41,55,106.58,Month-to-Month,Net Banking,No
79669,Female,64,29,113.89,Two Year,Net Banking,No
90199,Female,32,47,119.27,One Year,Credit Card,No
31754,Female,36,63,115.92,One Year,Debit Card,Yes
13972,Male,25,19,20.59,One Year,Debit Card,No
80831,Female,51,9,24.77,Month-to-Month,Credit Card,Yes
51873,Male,19,37,34.76,Month-to-Month,Debit Card,Yes
19903,Male,44,52,54.89,Month-to-Month,Credit Card,Yes
13020,Male,27,57,102.99,Month-to-Month,Debit Card,Yes
51755,Female,52,28,109.27,Two Year,Debit Card,No
95956,Male,40,36,38.68,One Year,Debit Card,Yes
96988,Male,66,64,81.97,Month-to-Month,Credit Card,Yes
55648,Male,25,18,111.74,One Year,Debit Card,No
19516,Male,45,35,66.37,One Year,Debit Card,Yes
12396,Female,40,68,30.35,Month-to-Month,Net Banking,No
94082,Female,21,39,65.78,Month-to-Month,Debit Card,No
29129,Male,31,8,57.58,Month-to-Month,UPI,No
11591,Male,59,15,77.77,Two Year,Debit Card,No
21303,Female,46,7,63.87,One Year,Debit Card,No
40561,Female,18,17,21.73,Month-to-Month,Net Banking,Yes
81719,Female,21,64,119.4,Month-to-Month,Net Banking,No
96231,Male,49,12,74.35,One Year,Credit Card,No
17314,Female,50,56,67.36,Two Year,Credit Card,No
29623,Male,66,46,115.46,One Year,UPI,No
77675,Male,43,47,35.59,One Year,Net Banking,Yes
75082,Female,34,16,38.92,Month-to-Month,Credit Card,Yes
93624,Male,56,69,100.8,Month-to-Month,Credit Card,Yes
43130,Female,40,2,46.08,Month-to-Month,Credit Card,No
61756,Male,49,54,99.92,One Year,Net Banking,No
36292,Female,69,27,47.15,Month-to-Month,Net Banking,No
96206,Male,32,31,23.32,One Year,UPI,Yes
79274,Male,30,41,71.7,Month-to-Month,Net Banking,Yes
12469,Female,19,36,39.67,One Year,Net Banking,No
63947,Female,36,47,95.78,Month-to-Month,Net Banking,No
32534,Female,41,43,84.12,Month-to-Month,UPI,Yes
73620,Female,62,65,112.36,One Year,Debit Card,Yes
58874,Male,41,50,98.3,Month-to-Month,Debit Card,No
59708,Female,28,1,38.08,Two Year,Credit Card,Yes
84553,Female,39,57,100.02,Month-to-Month,Debit Card,No
78344,Male,32,16,84.17,Month-to-Month,Debit Card,No
59138,Female,27,28,86.9,One Year,UPI,No
64302,Female,58,22,103.23,Two Year,UPI,No
57638,Male,44,41,77.38,Month-to-Month,Debit Card,No
88249,Female,26,19,66.6,Two Year,Debit Card,Yes
12719,Female,69,50,83.66,Month-to-Month,Debit Card,No
32890,Female,45,59,49.8,Month-to-Month,Credit Card,No
87236,Female,18,69,38.26,Month-to-Month,UPI,No
46509,Female,34,34,81.66,Month-to-Month,Debit Card,No
52534,Female,48,39,43.38,Month-to-Month,Net Banking,Yes
28787,Male,61,7,27.99,Month-to-Month,Debit Card,Yes
58845,Female,27,52,20.06,Month-to-Month,Net Banking,No
67932,Male,54,60,80.83,One Year,Credit Card,No
43062,Male,46,52,56.21,Month-to-Month,Net Banking,No
85713,Male,35,24,95.23,Two Year,UPI,No
97263,Male,64,26,57.52,One Year,Credit Card,No
70461,Female,55,10,68.6,Month-to-Month,Credit Card,No
85418,Female,56,17,60.71,Month-to-Month,Debit Card,Yes
76672,Female,66,2,85.06,Month-to-Month,Credit Card,Yes
44832,Male,23,27,55.61,One Year,Credit Card,No
41966,Female,57,71,116.38,Month-to-Month,Net Banking,Yes
82545,Female,29,48,113.61,Month-to-Month,Debit Card,No
22987,Female,31,9,104.8,Two Year,UPI,Yes
47311,Male,61,23,112.03,One Year,Debit Card,No
41575,Male,27,71,64.91,Month-to-Month,UPI,No
73852,Female,37,27,73.64,Month-to-Month,Net Banking,No
11007,Male,32,71,94.21,Two Year,Credit Card,No
80981,Male,48,43,89.61,Two Year,Credit Card,Yes
86242,Female,24,7,109.07,Month-to-Month,Debit Card,Yes
57517,Male,58,63,91.63,Month-to-Month,Debit Card,No
39257,Male,27,44,119.79,One Year,Debit Card,No
97272,Female,27,39,54.85,One Year,Credit Card,No
52207,Male,65,40,103.3,One Year,Credit Card,No
23281,Male,56,7,89.76,Month-to-Month,Net Banking,Yes
71246,Male,45,70,89.14,Two Year,UPI,Yes
11435,Male,47,25,52.58,Month-to-Month,Debit Card,No
36660,Male,54,59,98.56,Month-to-Month,Credit Card,No
15084,Male,20,13,110.04,One Year,UPI,No
92197,Male,67,62,41.85,Month-to-Month,Debit Card,No
23507,Male,60,8,82.55,Two Year,Debit Card,Yes
82595,Female,32,45,59.21,Month-to-Month,UPI,No
93807,Female,38,18,118.95,One Year,UPI,Yes
55539,Female,69,60,67.88,Month-to-Month,UPI,No
17491,Female,54,60,42.83,One Year,Credit Card,Yes
60192,Male,29,2,58.19,Month-to-Month,Net Banking,Yes
90395,Female,21,66,85.38,One Year,Debit Card,No
73888,Female,64,14,27.61,One Year,Debit Card,No
83609,Male,26,48,80.36,Month-to-Month,UPI,No
19077,Male,56,56,113.12,Month-to-Month,Credit Card,Yes
30953,Male,59,12,105.04,Month-to-Month,UPI,Yes
86919,Male,45,55,26.77,One Year,Credit Card,Yes
77889,Male,40,28,119.34,Month-to-Month,Net Banking,No
33821,Female,62,4,89.87,Month-to-Month,Debit Card,Yes
47567,Male,57,36,36.23,Month-to-Month,Debit Card,No
34860,Female,61,50,21.24,Two Year,Credit Card,No
31195,Female,39,3,37.13,Month-to-Month,Net Banking,No
87475,Male,41,1,103.82,Month-to-Month,Net Banking,Yes
97266,Female,68,17,22.16,One Year,Debit Card,Yes
31427,Female,43,71,43.31,One Year,Debit Card,Yes
37083,Male,47,62,95.73,Month-to-Month,UPI,No
97046,Female,50,48,78.61,Two Year,Credit Card,No
67372,Female,33,62,98.27,One Year,Debit Card,No
54064,Female,39,69,94.62,Month-to-Month,Net Banking,No
17813,Male,66,19,25.06,Month-to-Month,Net Banking,Yes
41598,Male,67,34,109.25,Two Year,Debit Card,No
37082,Male,60,49,42.7,Month-to-Month,Net Banking,No
39241,Female,35,47,75.34,Month-to-Month,Credit Card,No
54569,Male,24,50,84.43,Month-to-Month,Net Banking,No
21745,Female,67,26,36.86,One Year,Net Banking,Yes
36029,Male,43,56,117.62,Month-to-Month,Debit Card,Yes
23025,Female,25,14,68.82,One Year,Credit Card,Yes
24288,Male,23,25,25.76,Month-to-Month,Credit Card,Yes
99186,Male,47,4,113.73,One Year,UPI,Yes
16540,Female,56,32,78.63,One Year,Credit Card,No
91958,Male,40,65,89.92,Month-to-Month,UPI,No
78878,Female,49,61,72.52,One Year,Debit Card,No
51846,Male,39,20,103.47,Month-to-Month,Net Banking,No
85932,Male,59,10,23.31,One Year,Credit Card,Yes
27482,Female,60,34,46.84,Month-to-Month,UPI,No
33411,Female,62,61,66.96,Month-to-Month,Credit Card,No
60975,Female,26,27,27.66,Two Year,Debit Card,Yes
70545,Male,48,40,90.59,Two Year,UPI,No
88797,Female,24,65,59.37,Month-to-Month,UPI,No
62307,Male,26,33,47.27,Month-to-Month,UPI,No
13093,Female,30,68,20.34,Month-to-Month,Debit Card,No
87258,Female,20,71,91.98,Two Year,UPI,Yes
32042,Female,52,9,103.38,Month-to-Month,Net Banking,Yes
62930,Female,50,16,59.5,Month-to-Month,Debit Card,Yes
54413,Female,38,5,76.42,Month-to-Month,Net Banking,Yes
43756,Female,48,23,42.77,Two Year,Net Banking,No
63268,Male,69,43,82.22,Month-to-Month,Debit Card,No
49214,Female,51,57,21.21,Month-to-Month,Credit Card,No
91871,Male,49,51,68.86,Month-to-Month,Net Banking,No
38602,Female,52,13,84.42,Month-to-Month,Debit Card,No
63331,Female,32,24,111.82,One Year,Net Banking,No
58901,Female,49,11,58.13,Two Year,UPI,No
73416,Male,23,52,96.52,Two Year,Net Banking,No
42196,Male,62,17,79.77,Month-to-Month,Net Banking,No
15626,Female,38,37,112.7,One Year,Net Banking,No
17424,Male,50,13,59.84,Month-to-Month,UPI,No
22857,Female,49,62,51.91,Month-to-Month,Net Banking,Yes
29982,Female,69,8,108.71,Two Year,Debit Card,Yes
86961,Male,36,56,24.92,Month-to-Month,Net Banking,No
11980,Male,50,70,33.64,Month-to-Month,Debit Card,No
58290,Male,45,44,28.24,Two Year,Net Banking,No
36431,Male,48,60,104.31,Month-to-Month,Net Banking,No
94976,Female,38,41,21.06,One Year,Net Banking,Yes
92711,Male,51,21,106.17,Two Year,Credit Card,No
36385,Male,32,42,65.13,Month-to-Month,Credit Card,No
48158,Female,31,29,20.4,Month-to-Month,UPI,No
33019,Male,36,65,60.16,Month-to-Month,Debit Card,No
28639,Male,60,17,38.68,Month-to-Month,UPI,Yes
95530,Male,32,30,82.44,Month-to-Month,Debit Card,No
31563,Male,23,26,87.94,One Year,UPI,No
49341,Female,69,53,68.75,Month-to-Month,UPI,No
15776,Female,26,19,24.05,Month-to-Month,Net Banking,No
46444,Male,54,53,85.61,Month-to-Month,Net Banking,No
78916,Male,37,17,104.2,Month-to-Month,Net Banking,No
18711,Female,51,46,92.03,Two Year,Net Banking,No
84318,Male,55,53,103.0,Month-to-Month,Net Banking,Yes
92970,Male,43,64,40.05,One Year,UPI,No
95553,Male,35,45,108.89,Month-to-Month,Debit Card,Yes
40707,Male,45,49,52.22,Month-to-Month,Credit Card,No
49110,Male,68,19,21.34,Month-to-Month,Credit Card,No
71788,Male,26,71,104.34,Month-to-Month,Debit Card,No
92879,Male,49,65,114.18,One Year,Credit Card,Yes
48827,Male,23,37,85.56,Month-to-Month,UPI,Yes
15655,Male,31,70,43.14,Two Year,Debit Card,Yes
54859,Female,45,26,45.17,Month-to-Month,Debit Card,Yes
63625,Female,41,2,66.66,Two Year,Credit Card,Yes
62098,Female,30,59,109.78,Month-to-Month,Credit Card,No
25251,Male,60,5,34.96,Month-to-Month,UPI,No
10526,Male,29,37,102.6,Month-to-Month,Net Banking,No
78760,Female,68,31,49.13,Month-to-Month,Debit Card,Yes
57837,Male,36,48,100.86,Two Year,Net Banking,No
21536,Female,38,6,112.03,Month-to-Month,Credit Card,Yes
38541,Male,44,15,62.75,Month-to-Month,Debit Card,Yes
89083,Female,36,15,56.51,Month-to-Month,Net Banking,No
61027,Female,41,61,100.22,Month-to-Month,UPI,Yes
44531,Female,43,16,72.95,One Year,UPI,No
18712,Male,62,20,88.44,One Year,UPI,No
75455,Female,45,44,82.28,One Year,Debit Card,No
84744,Male,63,42,35.29,Month-to-Month,Debit Card,No
15109,Male,35,46,104.48,Two Year,Debit Card,Yes
59268,Male,61,34,39.58,One Year,Debit Card,No
64615,Male,53,64,113.23,Month-to-Month,Debit Card,Yes
92503,Male,59,29,45.06,Month-to-Month,Net Banking,Yes
39759,Male,46,3,93.39,Two Year,Net Banking,Yes
95708,Male,34,9,48.47,Month-to-Month,UPI,No
70112,Female,21,25,51.78,One Year,Net Banking,No
36589,Female,61,42,51.0,Month-to-Month,Net Banking,No
40015,Female,62,46,94.79,Month-to-Month,UPI,No
39009,Male,46,59,75.68,One Year,UPI,No
93309,Male,21,21,108.3,One Year,Credit Card,No
72046,Male,27,22,50.74,Month-to-Month,UPI,No
36143,Male,42,29,89.2,One Year,Net Banking,No
16154,Female,48,63,95.29,Month-to-Month,Debit Card,No
31804,Male,20,61,35.15,One Year,UPI,No
51688,Female,64,64,60.06,Two Year,Credit Card,No
74288,Male,19,69,68.28,Two Year,Net Banking,No
61195,Female,42,40,55.57,Month-to-Month,Credit Card,Yes
30581,Male,66,1,52.21,Month-to-Month,Credit Card,Yes
62648,Female,23,65,88.64,One Year,Net Banking,No
40087,Male,43,62,41.59,Month-to-Month,Credit Card,No
59930,Female,25,54,90.94,Month-to-Month,Net Banking,No
42981,Male,52,60,113.5,Two Year,Credit Card,No
79298,Female,44,46,76.52,Month-to-Month,Debit Card,Yes
56167,Female,42,5,81.14,Month-to-Month,UPI,Yes
85304,Male,35,22,26.89,Month-to-Month,Debit Card,No
53408,Female,18,53,106.45,Month-to-Month,Debit Card,No
49499,Male,65,70,48.54,Month-to-Month,Credit Card,Yes
62269,Male,56,32,81.51,Two Year,UPI,No
48559,Male,20,11,117.91,Month-to-Month,UPI,Yes
84319,Female,21,10,79.55,Month-to-Month,UPI,Yes
58787,Female,58,39,92.47,One Year,Credit Card,No
45488,Male,54,31,64.53,One Year,Debit Card,No
84441,Male,68,12,26.04,One Year,Net Banking,No
84663,Female,32,38,99.76,Month-to-Month,Net Banking,No
32431,Female,25,67,23.5,One Year,Net Banking,Yes
71681,Female,55,66,90.07,Month-to-Month,UPI,No
73483,Male,67,52,22.29,Month-to-Month,Net Banking,Yes
59153,Male,36,5,106.23,Month-to-Month,Debit Card,Yes
16368,Male,64,11,35.76,Month-to-Month,Net Banking,No
37424,Male,43,25,71.43,Month-to-Month,UPI,No
55004,Male,56,35,79.72,One Year,UPI,No
93869,Female,27,35,65.75,Month-to-Month,Net Banking,Yes
98652,Male,55,22,54.08,One Year,UPI,No
66985,Female,31,37,66.78,Month-to-Month,Net Banking,No
60069,Female,66,55,51.14,Month-to-Month,UPI,Yes
62326,Male,58,64,63.81,Month-to-Month,Credit Card,No
91061,Female,36,20,55.89,Two Year,Credit Card,Yes
33398,Male,47,4,76.62,Two Year,Debit Card,Yes
60861,Female,22,18,43.79,Two Year,Credit Card,No
85897,Male,48,51,118.87,One Year,Net Banking,No
91905,Male,24,68,70.09,One Year,UPI,Yes
78577,Female,36,20,39.42,One Year,Debit Card,No
75641,Male,48,9,67.71,One Year,Net Banking,Yes
19078,Female,69,26,106.64,Month-to-Month,Net Banking,No
35003,Male,56,25,22.18,Month-to-Month,Debit Card,Yes
72768,Male,41,68,87.96,Month-to-Month,Debit Card,No
61047,Male,51,41,74.8,Month-to-Month,Net Banking,Yes
81626,Female,40,59,36.96,Month-to-Month,UPI,No
67660,Female,65,45,101.75,Month-to-Month,Net Banking,No
59786,Male,62,41,56.89,Month-to-Month,UPI,Yes
11925,Female,57,38,49.38,Month-to-Month,Debit Card,Yes
93976,Male,23,19,102.81,Two Year,Net Banking,No
36015,Female,55,14,83.85,Month-to-Month,Credit Card,Yes
43320,Female,58,21,109.83,Month-to-Month,Net Banking,No
74881,Male,53,15,82.99,Two Year,UPI,No
36289,Male,44,3,94.08,Month-to-Month,Net Banking,Yes
13389,Male,28,37,103.64,Month-to-Month,UPI,No
35683,Male,22,46,25.47,Month-to-Month,Credit Card,No
23629,Male,34,16,97.6,Month-to-Month,Debit Card,No
71550,Female,69,14,81.37,Month-to-Month,Credit Card,No
34826,Female,24,9,26.95,Month-to-Month,UPI,No
36630,Male,44,7,70.86,Month-to-Month,Debit Card,Yes
56163,Male,64,14,28.25,One Year,Debit Card,No
76435,Male,32,6,93.59,Month-to-Month,Net Banking,Yes
21653,Female,63,15,74.65,One Year,Credit Card,No
37961,Male,30,52,115.36,Month-to-Month,UPI,No
91941,Male,28,34,38.31,Month-to-Month,UPI,No
84137,Female,62,1,80.6,One Year,Debit Card,Yes
43662,Female,43,69,41.16,Month-to-Month,Net Banking,No
66446,Female,39,20,81.41,Two Year,UPI,No
31288,Female,45,7,92.26,Month-to-Month,Net Banking,Yes
46877,Male,41,7,92.23,One Year,Debit Card,Yes
25313,Female,46,50,101.51,Month-to-Month,Debit Card,No
90885,Female,26,2,105.36,Month-to-Month,Debit Card,Yes
82715,Male,59,47,27.73,One Year,Net Banking,No
20326,Male,21,14,54.33,One Year,UPI,No
11560,Male,66,31,88.71,Month-to-Month,Credit Card,No
89148,Female,63,50,69.86,Two Year,Net Banking,No
93186,Male,35,61,39.07,Month-to-Month,Debit Card,No
36745,Female,60,41,75.27,Month-to-Month,Credit Card,Yes
41890,Female,33,14,60.74,Month-to-Month,Credit Card,No
30022,Female,50,5,59.0,One Year,Credit Card,No
62579,Male,46,5,100.98,Two Year,Credit Card,Yes
80316,Female,56,64,60.76,Month-to-Month,Credit Card,No
93847,Male,27,29,22.65,Month-to-Month,Debit Card,Yes
38380,Male,26,5,25.81,One Year,UPI,Yes
12356,Male,48,36,105.62,Month-to-Month,Credit Card,Yes
80326,Female,45,19,116.06,Month-to-Month,UPI,No
99899,Female,20,64,88.84,Month-to-Month,UPI,Yes
30049,Female,31,22,56.44,Month-to-Month,Net Banking,No
85717,Male,42,34,113.86,Month-to-Month,Debit Card,No
26082,Female,32,56,86.28,Month-to-Month,Credit Card,No
10661,Female,19,17,104.43,One Year,UPI,No
47412,Female,41,56,96.59,One Year,Net Banking,No
12920,Female,31,17,57.91,Month-to-Month,UPI,No
70315,Female,65,18,67.87,Month-to-Month,Credit Card,No
89561,Male,24,45,38.61,Month-to-Month,Debit Card,Yes
18946,Male,53,56,49.2,Month-to-Month,Debit Card,No
55500,Male,67,50,97.81,One Year,Credit Card,No
26309,Male,41,58,109.4,Two Year,UPI,No
65230,Female,44,18,92.45,One Year,Net Banking,No
40027,Male,54,7,66.52,One Year,Debit Card,No
82541,Female,55,10,28.65,Month-to-Month,Debit Card,Yes
69321,Male,47,69,25.69,Month-to-Month,UPI,No
10956,Male,44,3,57.43,Two Year,UPI,No
